i,j,feature_i,feature_j,pearson_r
192,258,192,258,0.0
192,259,192,259,0.0
192,260,192,260,0.0
192,261,192,261,0.0
192,262,192,262,0.0
192,263,192,263,0.0
192,264,192,264,0.0
192,265,192,265,0.0
192,266,192,266,0.0
192,267,192,267,0.0
192,268,192,268,0.0
192,269,192,269,0.0
192,270,192,270,0.0
192,271,192,271,0.0
192,272,192,272,0.0
192,273,192,273,0.0
192,274,192,274,0.0
192,275,192,275,0.0
192,276,192,276,0.0
192,277,192,277,0.0
192,278,192,278,0.0
192,279,192,279,0.0
192,280,192,280,0.0
192,281,192,281,0.0
192,282,192,282,0.0
192,283,192,283,0.0
192,284,192,284,0.0
192,285,192,285,0.0
192,286,192,286,0.0
192,287,192,287,0.0
192,288,192,288,0.0
192,289,192,289,0.0
192,290,192,290,0.0
192,291,192,291,0.0
192,292,192,292,0.0
192,293,192,293,0.0
192,294,192,294,0.0
192,295,192,295,0.0
192,296,192,296,0.0
192,297,192,297,0.0
192,298,192,298,0.0
193,194,193,194,0.0
193,195,193,195,0.0
193,196,193,196,0.0
193,197,193,197,0.0
193,198,193,198,0.0
193,199,193,199,0.0
193,200,193,200,0.0
193,201,193,201,0.0
193,202,193,202,0.0
193,203,193,203,0.0
193,204,193,204,0.0
193,205,193,205,0.0
193,206,193,206,0.0
193,207,193,207,0.0
193,208,193,208,0.0
193,209,193,209,0.0
193,210,193,210,0.0
193,211,193,211,0.0
193,212,193,212,0.0
193,213,193,213,0.0
193,214,193,214,0.0
193,215,193,215,0.0
193,216,193,216,0.0
193,217,193,217,0.0
193,218,193,218,0.0
193,219,193,219,0.0
193,220,193,220,0.0
193,221,193,221,0.0
193,222,193,222,0.0
193,223,193,223,0.0
193,224,193,224,0.0
193,225,193,225,0.0
193,226,193,226,0.0
193,227,193,227,0.0
193,228,193,228,0.0
193,229,193,229,0.0
193,230,193,230,0.0
193,231,193,231,0.0
193,232,193,232,0.0
193,233,193,233,0.0
193,234,193,234,0.0
193,235,193,235,0.0
193,236,193,236,0.0
193,237,193,237,0.0
193,238,193,238,0.0
193,239,193,239,0.0
193,240,193,240,0.0
193,241,193,241,0.0
193,242,193,242,0.0
193,243,193,243,0.0
193,244,193,244,0.0
193,245,193,245,0.0
193,246,193,246,0.0
193,247,193,247,0.0
193,248,193,248,0.0
193,249,193,249,0.0
193,250,193,250,0.0
193,251,193,251,0.0
193,252,193,252,0.0
193,253,193,253,0.0
193,254,193,254,0.0
193,255,193,255,0.0
193,256,193,256,0.0
193,257,193,257,0.0
193,258,193,258,0.0
193,259,193,259,0.0
193,260,193,260,0.0
193,261,193,261,0.0
193,262,193,262,0.0
193,263,193,263,0.0
193,264,193,264,0.0
193,265,193,265,0.0
193,266,193,266,0.0
193,267,193,267,0.0
193,268,193,268,0.0
193,269,193,269,0.0
193,270,193,270,0.0
193,271,193,271,0.0
193,272,193,272,0.0
193,273,193,273,0.0
193,274,193,274,0.0
193,275,193,275,0.0
193,276,193,276,0.0
193,277,193,277,0.0
193,278,193,278,0.0
193,279,193,279,0.0
193,280,193,280,0.0
193,281,193,281,0.0
193,282,193,282,0.0
193,283,193,283,0.0
193,284,193,284,0.0
193,285,193,285,0.0
193,286,193,286,0.0
193,287,193,287,0.0
193,288,193,288,0.0
193,289,193,289,0.0
193,290,193,290,0.0
193,291,193,291,0.0
193,292,193,292,0.0
193,293,193,293,0.0
193,294,193,294,0.0
193,295,193,295,0.0
193,296,193,296,0.0
193,297,193,297,0.0
193,298,193,298,0.0
194,195,194,195,0.0
194,196,194,196,0.0
194,197,194,197,0.0
194,198,194,198,0.0
194,199,194,199,0.0
194,200,194,200,0.0
194,201,194,201,0.0
194,202,194,202,0.0
194,203,194,203,0.0
194,204,194,204,0.0
194,205,194,205,0.0
194,206,194,206,0.0
194,207,194,207,0.0
194,208,194,208,0.0
194,209,194,209,0.0
194,210,194,210,0.0
194,211,194,211,0.0
194,212,194,212,0.0
194,213,194,213,0.0
194,214,194,214,0.0
194,215,194,215,0.0
194,216,194,216,0.0
194,217,194,217,0.0
194,218,194,218,0.0
194,219,194,219,0.0
194,220,194,220,0.0
194,221,194,221,0.0
194,222,194,222,0.0
194,223,194,223,0.0
194,224,194,224,0.0
194,225,194,225,0.0
194,226,194,226,0.0
194,227,194,227,0.0
194,228,194,228,0.0
194,229,194,229,0.0
194,230,194,230,0.0
194,231,194,231,0.0
194,232,194,232,0.0
194,233,194,233,0.0
194,234,194,234,0.0
194,235,194,235,0.0
194,236,194,236,0.0
194,237,194,237,0.0
194,238,194,238,0.0
194,239,194,239,0.0
194,240,194,240,0.0
194,241,194,241,0.0
194,242,194,242,0.0
194,243,194,243,0.0
194,244,194,244,0.0
194,245,194,245,0.0
194,246,194,246,0.0
194,247,194,247,0.0
194,248,194,248,0.0
194,249,194,249,0.0
194,250,194,250,0.0
194,251,194,251,0.0
194,252,194,252,0.0
194,253,194,253,0.0
194,254,194,254,0.0
194,255,194,255,0.0
194,256,194,256,0.0
194,257,194,257,0.0
194,258,194,258,0.0
194,259,194,259,0.0
194,260,194,260,0.0
194,261,194,261,0.0
194,262,194,262,0.0
194,263,194,263,0.0
194,264,194,264,0.0
194,265,194,265,0.0
194,266,194,266,0.0
194,267,194,267,0.0
194,268,194,268,0.0
194,269,194,269,0.0
194,270,194,270,0.0
194,271,194,271,0.0
194,272,194,272,0.0
194,273,194,273,0.0
194,274,194,274,0.0
194,275,194,275,0.0
194,276,194,276,0.0
194,277,194,277,0.0
194,278,194,278,0.0
194,279,194,279,0.0
194,280,194,280,0.0
194,281,194,281,0.0
194,282,194,282,0.0
194,283,194,283,0.0
194,284,194,284,0.0
194,285,194,285,0.0
194,286,194,286,0.0
194,287,194,287,0.0
194,288,194,288,0.0
194,289,194,289,0.0
194,290,194,290,0.0
194,291,194,291,0.0
194,292,194,292,0.0
194,293,194,293,0.0
194,294,194,294,0.0
194,295,194,295,0.0
194,296,194,296,0.0
194,297,194,297,0.0
194,298,194,298,0.0
195,196,195,196,0.0
195,197,195,197,0.0
195,198,195,198,0.0
195,199,195,199,0.0
195,200,195,200,0.0
195,201,195,201,0.0
195,202,195,202,0.0
195,203,195,203,0.0
195,204,195,204,0.0
195,205,195,205,0.0
195,206,195,206,0.0
195,207,195,207,0.0
195,208,195,208,0.0
195,209,195,209,0.0
195,210,195,210,0.0
195,211,195,211,0.0
195,212,195,212,0.0
195,213,195,213,0.0
195,214,195,214,0.0
195,215,195,215,0.0
195,216,195,216,0.0
195,217,195,217,0.0
195,218,195,218,0.0
195,219,195,219,0.0
195,220,195,220,0.0
195,221,195,221,0.0
195,222,195,222,0.0
195,223,195,223,0.0
195,224,195,224,0.0
195,225,195,225,0.0
195,226,195,226,0.0
195,227,195,227,0.0
195,228,195,228,0.0
195,229,195,229,0.0
195,230,195,230,0.0
195,231,195,231,0.0
195,232,195,232,0.0
195,233,195,233,0.0
195,234,195,234,0.0
195,235,195,235,0.0
195,236,195,236,0.0
195,237,195,237,0.0
195,238,195,238,0.0
195,239,195,239,0.0
195,240,195,240,0.0
195,241,195,241,0.0
195,242,195,242,0.0
195,243,195,243,0.0
195,244,195,244,0.0
195,245,195,245,0.0
195,246,195,246,0.0
195,247,195,247,0.0
195,248,195,248,0.0
195,249,195,249,0.0
195,250,195,250,0.0
195,251,195,251,0.0
195,252,195,252,0.0
195,253,195,253,0.0
195,254,195,254,0.0
195,255,195,255,0.0
195,256,195,256,0.0
195,257,195,257,0.0
195,258,195,258,0.0
195,259,195,259,0.0
195,260,195,260,0.0
195,261,195,261,0.0
195,262,195,262,0.0
195,263,195,263,0.0
195,264,195,264,0.0
195,265,195,265,0.0
195,266,195,266,0.0
195,267,195,267,0.0
195,268,195,268,0.0
195,269,195,269,0.0
195,270,195,270,0.0
195,271,195,271,0.0
195,272,195,272,0.0
195,273,195,273,0.0
195,274,195,274,0.0
195,275,195,275,0.0
195,276,195,276,0.0
195,277,195,277,0.0
195,278,195,278,0.0
195,279,195,279,0.0
195,280,195,280,0.0
195,281,195,281,0.0
195,282,195,282,0.0
195,283,195,283,0.0
195,284,195,284,0.0
195,285,195,285,0.0
195,286,195,286,0.0
195,287,195,287,0.0
195,288,195,288,0.0
195,289,195,289,0.0
195,290,195,290,0.0
195,291,195,291,0.0
195,292,195,292,0.0
195,293,195,293,0.0
195,294,195,294,0.0
195,295,195,295,0.0
195,296,195,296,0.0
195,297,195,297,0.0
195,298,195,298,0.0
196,197,196,197,0.0
196,198,196,198,0.0
196,199,196,199,0.0
196,200,196,200,0.0
196,201,196,201,0.0
196,202,196,202,0.0
196,203,196,203,0.0
196,204,196,204,0.0
196,205,196,205,0.0
196,206,196,206,0.0
196,207,196,207,0.0
196,208,196,208,0.0
196,209,196,209,0.0
196,210,196,210,0.0
196,211,196,211,0.0
196,212,196,212,0.0
196,213,196,213,0.0
196,214,196,214,0.0
196,215,196,215,0.0
196,216,196,216,0.0
196,217,196,217,0.0
196,218,196,218,0.0
196,219,196,219,0.0
196,220,196,220,0.0
196,221,196,221,0.0
196,222,196,222,0.0
196,223,196,223,0.0
196,224,196,224,0.0
196,225,196,225,0.0
196,226,196,226,0.0
196,227,196,227,0.0
196,228,196,228,0.0
196,229,196,229,0.0
196,230,196,230,0.0
196,231,196,231,0.0
196,232,196,232,0.0
196,233,196,233,0.0
196,234,196,234,0.0
196,235,196,235,0.0
196,236,196,236,0.0
196,237,196,237,0.0
196,238,196,238,0.0
196,239,196,239,0.0
196,240,196,240,0.0
196,241,196,241,0.0
196,242,196,242,0.0
196,243,196,243,0.0
196,244,196,244,0.0
196,245,196,245,0.0
196,246,196,246,0.0
196,247,196,247,0.0
196,248,196,248,0.0
196,249,196,249,0.0
196,250,196,250,0.0
196,251,196,251,0.0
196,252,196,252,0.0
196,253,196,253,0.0
196,254,196,254,0.0
196,255,196,255,0.0
196,256,196,256,0.0
196,257,196,257,0.0
196,258,196,258,0.0
196,259,196,259,0.0
196,260,196,260,0.0
196,261,196,261,0.0
196,262,196,262,0.0
196,263,196,263,0.0
196,264,196,264,0.0
196,265,196,265,0.0
196,266,196,266,0.0
196,267,196,267,0.0
196,268,196,268,0.0
196,269,196,269,0.0
196,270,196,270,0.0
196,271,196,271,0.0
196,272,196,272,0.0
196,273,196,273,0.0
196,274,196,274,0.0
196,275,196,275,0.0
196,276,196,276,0.0
196,277,196,277,0.0
196,278,196,278,0.0
196,279,196,279,0.0
196,280,196,280,0.0
196,281,196,281,0.0
196,282,196,282,0.0
196,283,196,283,0.0
196,284,196,284,0.0
196,285,196,285,0.0
196,286,196,286,0.0
196,287,196,287,0.0
196,288,196,288,0.0
196,289,196,289,0.0
196,290,196,290,0.0
196,291,196,291,0.0
196,292,196,292,0.0
196,293,196,293,0.0
196,294,196,294,0.0
196,295,196,295,0.0
196,296,196,296,0.0
196,297,196,297,0.0
196,298,196,298,0.0
197,198,197,198,0.0
197,199,197,199,0.0
197,200,197,200,0.0
197,201,197,201,0.0
197,202,197,202,0.0
197,203,197,203,0.0
197,204,197,204,0.0
197,205,197,205,0.0
197,206,197,206,0.0
197,207,197,207,0.0
197,208,197,208,0.0
197,209,197,209,0.0
197,210,197,210,0.0
197,211,197,211,0.0
197,212,197,212,0.0
197,213,197,213,0.0
197,214,197,214,0.0
197,215,197,215,0.0
197,216,197,216,0.0
197,217,197,217,0.0
197,218,197,218,0.0
197,219,197,219,0.0
197,220,197,220,0.0
197,221,197,221,0.0
197,222,197,222,0.0
197,223,197,223,0.0
197,224,197,224,0.0
197,225,197,225,0.0
197,226,197,226,0.0
197,227,197,227,0.0
197,228,197,228,0.0
197,229,197,229,0.0
197,230,197,230,0.0
197,231,197,231,0.0
197,232,197,232,0.0
197,233,197,233,0.0
197,234,197,234,0.0
197,235,197,235,0.0
197,236,197,236,0.0
197,237,197,237,0.0
197,238,197,238,0.0
197,239,197,239,0.0
197,240,197,240,0.0
197,241,197,241,0.0
197,242,197,242,0.0
197,243,197,243,0.0
197,244,197,244,0.0
197,245,197,245,0.0
197,246,197,246,0.0
197,247,197,247,0.0
197,248,197,248,0.0
197,249,197,249,0.0
197,250,197,250,0.0
197,251,197,251,0.0
197,252,197,252,0.0
197,253,197,253,0.0
197,254,197,254,0.0
197,255,197,255,0.0
197,256,197,256,0.0
197,257,197,257,0.0
197,258,197,258,0.0
197,259,197,259,0.0
197,260,197,260,0.0
197,261,197,261,0.0
197,262,197,262,0.0
197,263,197,263,0.0
197,264,197,264,0.0
197,265,197,265,0.0
197,266,197,266,0.0
197,267,197,267,0.0
197,268,197,268,0.0
197,269,197,269,0.0
197,270,197,270,0.0
197,271,197,271,0.0
197,272,197,272,0.0
197,273,197,273,0.0
197,274,197,274,0.0
197,275,197,275,0.0
197,276,197,276,0.0
197,277,197,277,0.0
197,278,197,278,0.0
197,279,197,279,0.0
197,280,197,280,0.0
197,281,197,281,0.0
197,282,197,282,0.0
197,283,197,283,0.0
197,284,197,284,0.0
197,285,197,285,0.0
197,286,197,286,0.0
197,287,197,287,0.0
197,288,197,288,0.0
197,289,197,289,0.0
197,290,197,290,0.0
197,291,197,291,0.0
197,292,197,292,0.0
197,293,197,293,0.0
197,294,197,294,0.0
197,295,197,295,0.0
197,296,197,296,0.0
197,297,197,297,0.0
197,298,197,298,0.0
198,199,198,199,0.0
198,200,198,200,0.0
198,201,198,201,0.0
198,202,198,202,0.0
198,203,198,203,0.0
198,204,198,204,0.0
198,205,198,205,0.0
198,206,198,206,0.0
198,207,198,207,0.0
198,208,198,208,0.0
198,209,198,209,0.0
198,210,198,210,0.0
198,211,198,211,0.0
198,212,198,212,0.0
198,213,198,213,0.0
198,214,198,214,0.0
198,215,198,215,0.0
198,216,198,216,0.0
198,217,198,217,0.0
198,218,198,218,0.0
198,219,198,219,0.0
198,220,198,220,0.0
198,221,198,221,0.0
198,222,198,222,0.0
198,223,198,223,0.0
198,224,198,224,0.0
198,225,198,225,0.0
198,226,198,226,0.0
198,227,198,227,0.0
198,228,198,228,0.0
198,229,198,229,0.0
198,230,198,230,0.0
198,231,198,231,0.0
198,232,198,232,0.0
198,233,198,233,0.0
198,234,198,234,0.0
198,235,198,235,0.0
198,236,198,236,0.0
198,237,198,237,0.0
198,238,198,238,0.0
198,239,198,239,0.0
198,240,198,240,0.0
198,241,198,241,0.0
198,242,198,242,0.0
198,243,198,243,0.0
198,244,198,244,0.0
198,245,198,245,0.0
198,246,198,246,0.0
198,247,198,247,0.0
198,248,198,248,0.0
198,249,198,249,0.0
198,250,198,250,0.0
198,251,198,251,0.0
198,252,198,252,0.0
198,253,198,253,0.0
198,254,198,254,0.0
198,255,198,255,0.0
198,256,198,256,0.0
198,257,198,257,0.0
198,258,198,258,0.0
198,259,198,259,0.0
198,260,198,260,0.0
198,261,198,261,0.0
198,262,198,262,0.0
198,263,198,263,0.0
198,264,198,264,0.0
198,265,198,265,0.0
198,266,198,266,0.0
198,267,198,267,0.0
198,268,198,268,0.0
198,269,198,269,0.0
198,270,198,270,0.0
198,271,198,271,0.0
198,272,198,272,0.0
198,273,198,273,0.0
198,274,198,274,0.0
198,275,198,275,0.0
198,276,198,276,0.0
198,277,198,277,0.0
198,278,198,278,0.0
198,279,198,279,0.0
198,280,198,280,0.0
198,281,198,281,0.0
198,282,198,282,0.0
198,283,198,283,0.0
198,284,198,284,0.0
198,285,198,285,0.0
198,286,198,286,0.0
198,287,198,287,0.0
198,288,198,288,0.0
198,289,198,289,0.0
198,290,198,290,0.0
198,291,198,291,0.0
198,292,198,292,0.0
198,293,198,293,0.0
198,294,198,294,0.0
198,295,198,295,0.0
198,296,198,296,0.0
198,297,198,297,0.0
198,298,198,298,0.0
199,200,199,200,0.0
199,201,199,201,0.0
199,202,199,202,0.0
199,203,199,203,0.0
199,204,199,204,0.0
199,205,199,205,0.0
199,206,199,206,0.0
199,207,199,207,0.0
199,208,199,208,0.0
199,209,199,209,0.0
199,210,199,210,0.0
199,211,199,211,0.0
199,212,199,212,0.0
199,213,199,213,0.0
199,214,199,214,0.0
199,215,199,215,0.0
199,216,199,216,0.0
199,217,199,217,0.0
199,218,199,218,0.0
199,219,199,219,0.0
199,220,199,220,0.0
199,221,199,221,0.0
199,222,199,222,0.0
199,223,199,223,0.0
199,224,199,224,0.0
199,225,199,225,0.0
199,226,199,226,0.0
199,227,199,227,0.0
199,228,199,228,0.0
199,229,199,229,0.0
199,230,199,230,0.0
199,231,199,231,0.0
199,232,199,232,0.0
199,233,199,233,0.0
199,234,199,234,0.0
199,235,199,235,0.0
199,236,199,236,0.0
199,237,199,237,0.0
199,238,199,238,0.0
199,239,199,239,0.0
199,240,199,240,0.0
199,241,199,241,0.0
199,242,199,242,0.0
199,243,199,243,0.0
199,244,199,244,0.0
199,245,199,245,0.0
199,246,199,246,0.0
199,247,199,247,0.0
199,248,199,248,0.0
199,249,199,249,0.0
199,250,199,250,0.0
199,251,199,251,0.0
199,252,199,252,0.0
199,253,199,253,0.0
199,254,199,254,0.0
199,255,199,255,0.0
199,256,199,256,0.0
199,257,199,257,0.0
199,258,199,258,0.0
199,259,199,259,0.0
199,260,199,260,0.0
199,261,199,261,0.0
199,262,199,262,0.0
199,263,199,263,0.0
199,264,199,264,0.0
199,265,199,265,0.0
199,266,199,266,0.0
199,267,199,267,0.0
199,268,199,268,0.0
199,269,199,269,0.0
199,270,199,270,0.0
199,271,199,271,0.0
199,272,199,272,0.0
199,273,199,273,0.0
199,274,199,274,0.0
199,275,199,275,0.0
199,276,199,276,0.0
199,277,199,277,0.0
199,278,199,278,0.0
199,279,199,279,0.0
199,280,199,280,0.0
199,281,199,281,0.0
199,282,199,282,0.0
199,283,199,283,0.0
199,284,199,284,0.0
199,285,199,285,0.0
199,286,199,286,0.0
199,287,199,287,0.0
199,288,199,288,0.0
199,289,199,289,0.0
199,290,199,290,0.0
199,291,199,291,0.0
199,292,199,292,0.0
199,293,199,293,0.0
199,294,199,294,0.0
199,295,199,295,0.0
199,296,199,296,0.0
199,297,199,297,0.0
199,298,199,298,0.0
200,201,200,201,0.0
200,202,200,202,0.0
200,203,200,203,0.0
200,204,200,204,0.0
200,205,200,205,0.0
200,206,200,206,0.0
200,207,200,207,0.0
200,208,200,208,0.0
200,209,200,209,0.0
200,210,200,210,0.0
200,211,200,211,0.0
200,212,200,212,0.0
200,213,200,213,0.0
200,214,200,214,0.0
200,215,200,215,0.0
200,216,200,216,0.0
200,217,200,217,0.0
200,218,200,218,0.0
200,219,200,219,0.0
200,220,200,220,0.0
200,221,200,221,0.0
200,222,200,222,0.0
200,223,200,223,0.0
200,224,200,224,0.0
200,225,200,225,0.0
200,226,200,226,0.0
200,227,200,227,0.0
200,228,200,228,0.0
200,229,200,229,0.0
200,230,200,230,0.0
200,231,200,231,0.0
200,232,200,232,0.0
200,233,200,233,0.0
200,234,200,234,0.0
200,235,200,235,0.0
200,236,200,236,0.0
200,237,200,237,0.0
200,238,200,238,0.0
200,239,200,239,0.0
200,240,200,240,0.0
200,241,200,241,0.0
200,242,200,242,0.0
200,243,200,243,0.0
200,244,200,244,0.0
200,245,200,245,0.0
200,246,200,246,0.0
200,247,200,247,0.0
200,248,200,248,0.0
200,249,200,249,0.0
200,250,200,250,0.0
200,251,200,251,0.0
200,252,200,252,0.0
200,253,200,253,0.0
200,254,200,254,0.0
200,255,200,255,0.0
200,256,200,256,0.0
200,257,200,257,0.0
200,258,200,258,0.0
200,259,200,259,0.0
200,260,200,260,0.0
200,261,200,261,0.0
200,262,200,262,0.0
200,263,200,263,0.0
200,264,200,264,0.0
200,265,200,265,0.0
200,266,200,266,0.0
200,267,200,267,0.0
200,268,200,268,0.0
200,269,200,269,0.0
200,270,200,270,0.0
200,271,200,271,0.0
200,272,200,272,0.0
200,273,200,273,0.0
200,274,200,274,0.0
200,275,200,275,0.0
200,276,200,276,0.0
200,277,200,277,0.0
200,278,200,278,0.0
200,279,200,279,0.0
200,280,200,280,0.0
200,281,200,281,0.0
200,282,200,282,0.0
200,283,200,283,0.0
200,284,200,284,0.0
200,285,200,285,0.0
200,286,200,286,0.0
200,287,200,287,0.0
200,288,200,288,0.0
200,289,200,289,0.0
200,290,200,290,0.0
200,291,200,291,0.0
200,292,200,292,0.0
200,293,200,293,0.0
200,294,200,294,0.0
200,295,200,295,0.0
200,296,200,296,0.0
200,297,200,297,0.0
200,298,200,298,0.0
201,202,201,202,0.0
201,203,201,203,0.0
201,204,201,204,0.0
201,205,201,205,0.0
201,206,201,206,0.0
201,207,201,207,0.49454736513868364
201,208,201,208,-0.042919967506306556
201,209,201,209,-0.28917007598290234
201,210,201,210,-0.12636512318026757
201,211,201,211,0.09354294672814634
201,212,201,212,0.0
201,213,201,213,0.009709469138671026
201,214,201,214,0.0025540080676085255
201,215,201,215,-0.006549538116371957
201,216,201,216,0.0
201,217,201,217,0.02710759920058304
201,218,201,218,0.028652657720426165
201,219,201,219,-0.04537401442967778
201,220,201,220,0.1141694288442503
201,221,201,221,0.030989038815005244
201,222,201,222,0.09395865312957588
201,223,201,223,0.0
201,224,201,224,-0.3930500033422196
201,225,201,225,-0.28309327004188856
201,226,201,226,-0.4035807364222839
201,227,201,227,-0.3916921008154597
201,228,201,228,0.0
201,229,201,229,0.0
201,230,201,230,0.0
201,231,201,231,0.0
201,232,201,232,0.0
201,233,201,233,0.0012118769479235185
201,234,201,234,0.1375139472823979
201,235,201,235,0.0032065962419030028
201,236,201,236,-0.026303839460893784
201,237,201,237,0.009438387461658489
201,238,201,238,0.04148266480464582
201,239,201,239,0.0062648597619254474
201,240,201,240,0.029902081361189246
201,241,201,241,0.05072231658818754
201,242,201,242,0.03184397521137853
201,243,201,243,0.033659197385632555
201,244,201,244,0.0
201,245,201,245,0.0
201,246,201,246,0.0
201,247,201,247,0.0
201,248,201,248,0.0
201,249,201,249,0.0
201,250,201,250,0.03388918852222057
201,251,201,251,0.03526360564322709
201,252,201,252,-0.02618122461523214
201,253,201,253,-0.017960344508294177
201,254,201,254,0.0
201,255,201,255,0.0
201,256,201,256,0.03536118018433213
201,257,201,257,0.0182446177216141
201,258,201,258,0.0035702110156051207
201,259,201,259,0.0006422923859139855
201,260,201,260,0.025718434653649726
201,261,201,261,0.017879340686674
201,262,201,262,0.04238074198987269
201,263,201,263,0.0
201,264,201,264,0.0
201,265,201,265,0.01893009983225266
201,266,201,266,-0.006669906101537773
201,267,201,267,0.0
201,268,201,268,0.0
201,269,201,269,0.0
201,270,201,270,0.0
201,271,201,271,0.0
201,272,201,272,0.0
201,273,201,273,0.0
201,274,201,274,0.0
201,275,201,275,0.0
201,276,201,276,0.04824743064597838
201,277,201,277,0.0
201,278,201,278,0.0
201,279,201,279,0.0
201,280,201,280,0.0
201,281,201,281,0.0
201,282,201,282,0.0
201,283,201,283,0.0251769702522046
201,284,201,284,0.03243082017827229
201,285,201,285,0.024858178967841274
201,286,201,286,0.025596670176799705
201,287,201,287,0.03299696297644442
201,288,201,288,0.037488811001142264
201,289,201,289,0.020578848648062073
201,290,201,290,0.024440318307530004
201,291,201,291,0.0
201,292,201,292,0.0
201,293,201,293,0.0
201,294,201,294,0.05685062872069857
201,295,201,295,0.05946867379058843
201,296,201,296,0.0
201,297,201,297,0.0
201,298,201,298,0.0
202,203,202,203,0.0
202,204,202,204,0.0
202,205,202,205,0.0
202,206,202,206,0.0
202,207,202,207,0.0
202,208,202,208,0.0
202,209,202,209,0.0
202,210,202,210,0.0
202,211,202,211,0.0
202,212,202,212,0.0
202,213,202,213,0.0
202,214,202,214,0.0
202,215,202,215,0.0
202,216,202,216,0.0
202,217,202,217,0.0
202,218,202,218,0.0
202,219,202,219,0.0
202,220,202,220,0.0
202,221,202,221,0.0
202,222,202,222,0.0
202,223,202,223,0.0
202,224,202,224,0.0
202,225,202,225,0.0
202,226,202,226,0.0
202,227,202,227,0.0
202,228,202,228,0.0
202,229,202,229,0.0
202,230,202,230,0.0
202,231,202,231,0.0
202,232,202,232,0.0
202,233,202,233,0.0
202,234,202,234,0.0
202,235,202,235,0.0
202,236,202,236,0.0
202,237,202,237,0.0
202,238,202,238,0.0
202,239,202,239,0.0
202,240,202,240,0.0
202,241,202,241,0.0
202,242,202,242,0.0
202,243,202,243,0.0
202,244,202,244,0.0
202,245,202,245,0.0
202,246,202,246,0.0
202,247,202,247,0.0
202,248,202,248,0.0
202,249,202,249,0.0
202,250,202,250,0.0
202,251,202,251,0.0
202,252,202,252,0.0
202,253,202,253,0.0
202,254,202,254,0.0
202,255,202,255,0.0
202,256,202,256,0.0
202,257,202,257,0.0
202,258,202,258,0.0
202,259,202,259,0.0
202,260,202,260,0.0
202,261,202,261,0.0
202,262,202,262,0.0
202,263,202,263,0.0
202,264,202,264,0.0
202,265,202,265,0.0
202,266,202,266,0.0
202,267,202,267,0.0
202,268,202,268,0.0
202,269,202,269,0.0
202,270,202,270,0.0
202,271,202,271,0.0
202,272,202,272,0.0
202,273,202,273,0.0
202,274,202,274,0.0
202,275,202,275,0.0
202,276,202,276,0.0
202,277,202,277,0.0
202,278,202,278,0.0
202,279,202,279,0.0
202,280,202,280,0.0
202,281,202,281,0.0
202,282,202,282,0.0
202,283,202,283,0.0
202,284,202,284,0.0
202,285,202,285,0.0
202,286,202,286,0.0
202,287,202,287,0.0
202,288,202,288,0.0
202,289,202,289,0.0
202,290,202,290,0.0
202,291,202,291,0.0
202,292,202,292,0.0
202,293,202,293,0.0
202,294,202,294,0.0
202,295,202,295,0.0
202,296,202,296,0.0
202,297,202,297,0.0
202,298,202,298,0.0
203,204,203,204,0.0
203,205,203,205,0.0
203,206,203,206,0.0
203,207,203,207,0.0
203,208,203,208,0.0
203,209,203,209,0.0
203,210,203,210,0.0
203,211,203,211,0.0
203,212,203,212,0.0
203,213,203,213,0.0
203,214,203,214,0.0
203,215,203,215,0.0
203,216,203,216,0.0
203,217,203,217,0.0
203,218,203,218,0.0
203,219,203,219,0.0
203,220,203,220,0.0
203,221,203,221,0.0
203,222,203,222,0.0
203,223,203,223,0.0
203,224,203,224,0.0
203,225,203,225,0.0
203,226,203,226,0.0
203,227,203,227,0.0
203,228,203,228,0.0
203,229,203,229,0.0
203,230,203,230,0.0
203,231,203,231,0.0
203,232,203,232,0.0
203,233,203,233,0.0
203,234,203,234,0.0
203,235,203,235,0.0
203,236,203,236,0.0
203,237,203,237,0.0
203,238,203,238,0.0
203,239,203,239,0.0
203,240,203,240,0.0
203,241,203,241,0.0
203,242,203,242,0.0
203,243,203,243,0.0
203,244,203,244,0.0
203,245,203,245,0.0
203,246,203,246,0.0
203,247,203,247,0.0
203,248,203,248,0.0
203,249,203,249,0.0
203,250,203,250,0.0
203,251,203,251,0.0
203,252,203,252,0.0
203,253,203,253,0.0
203,254,203,254,0.0
203,255,203,255,0.0
203,256,203,256,0.0
203,257,203,257,0.0
203,258,203,258,0.0
203,259,203,259,0.0
203,260,203,260,0.0
203,261,203,261,0.0
203,262,203,262,0.0
203,263,203,263,0.0
203,264,203,264,0.0
203,265,203,265,0.0
203,266,203,266,0.0
203,267,203,267,0.0
203,268,203,268,0.0
203,269,203,269,0.0
203,270,203,270,0.0
203,271,203,271,0.0
203,272,203,272,0.0
203,273,203,273,0.0
203,274,203,274,0.0
203,275,203,275,0.0
203,276,203,276,0.0
203,277,203,277,0.0
203,278,203,278,0.0
203,279,203,279,0.0
203,280,203,280,0.0
203,281,203,281,0.0
203,282,203,282,0.0
203,283,203,283,0.0
203,284,203,284,0.0
203,285,203,285,0.0
203,286,203,286,0.0
203,287,203,287,0.0
203,288,203,288,0.0
203,289,203,289,0.0
203,290,203,290,0.0
203,291,203,291,0.0
203,292,203,292,0.0
203,293,203,293,0.0
203,294,203,294,0.0
203,295,203,295,0.0
203,296,203,296,0.0
203,297,203,297,0.0
203,298,203,298,0.0
